Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
BCS_India/kn_irv_gal_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-30T06:09:06.858Z	3.0.0	7			
BCS_India/kn_irv_heb_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-30T11:07:47.784Z	3.0.0	7			
BCS_India/kn_irv_jas_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-11-02T06:00:39.835Z	3.0.0	7			
BCS_India/kn_irv_jhn_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-26T09:36:19.076Z	3.0.0	7			
BCS_India/kn_irv_jud_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-11-03T06:49:01.007Z	3.0.0	7			
BCS_India/kn_irv_luk_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-11-05T11:13:16.204Z	3.0.0	7			
BCS_India/kn_irv_mat_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-23T07:23:07.699Z	3.0.0	7			
BCS_India/kn_irv_mrk_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-26T05:12:19.127Z	3.0.0	7			
BCS_India/kn_irv_phm_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-30T10:10:03.535Z	3.0.0	7			
BCS_India/kn_irv_php_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-30T06:54:55.023Z	3.0.0	7			
BCS_India/kn_irv_rev_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-11-03T08:41:24.719Z	3.0.0	7			
BCS_India/kn_irv_rom_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0	en		0	en	v32	v0.13	2020-10-29T04:35:28.267Z	3.0.0	7			
BCS_India/kn_irv_tit_book	2023-09-19T17:18:08.123Z	30	en		0			0				2019-11-15T11:37:37.811Z	2.0.0	7			
BCS_India/kn_kglt_1jn_book		100	en	v0.22	100	en	v0.22	98	en	v54	v0.22	2021-11-17T08:30:25.194Z	3.0.1	7	unmatched tn checks found, 		
ElsyLambert/kn_glt_luk_book		99	en	v0.22	97	kn	v0.22	96	en	v57_Door43-Catalog	v0.22	2022-01-24T08:50:48.026Z	3.2.0	7	unmatched tn checks found, 		
ElsyLambert/kn_new_luk_book																Could not download ElsyLambert/kn_new_luk_book: TypeError [ERR_INVALID_ARG_TYPE]: The "path" argument must be of type string. Received null	
ElsyLambert/kn_test_luk_book																Could not download ElsyLambert/kn_test_luk_book: TypeError [ERR_INVALID_ARG_TYPE]: The "path" argument must be of type string. Received null	
ghayden/kn_test_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	100	en	v54	v0.22	2021-05-24T06:39:19.319Z	3.0.1	7			
HannahGoni/kn_gst_1pe_book		100	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2022-09-15T05:34:25.896Z	3.3.0	7			
HannahGoni/kn_gst_2pe_book		0	en	v0.29	98	en	v0.29	95	en	v65_Door43-Catalog	v0.29	2022-03-22T08:26:07.722Z	3.3.0	7			
India_BCS/kn_glt_1jn_book	2023-09-19T17:18:08.123Z	21	en	v0.22	0	kn	v0.22	0	en	v54	v0.22	2021-11-15T12:31:05.305Z	3.0.1	7			
India_BCS/kn_glt_1pe_book		100	en	v0.30	100	en	v0.29	99	en	v65_Door43-Catalog	v0.29	2022-08-18T04:23:18.215Z	3.2.0	7			
India_BCS/kn_glt_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-04-05T17:14:01.305Z	3.4.0	8			
India_BCS/kn_glt_jas_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	98	en	v54	v0.22	2021-11-02T09:25:14.954Z	3.0.1	7	unmatched tn checks found, 		
India_BCS/kn_glt_jud_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.23	2022-03-18T07:38:42.099Z	3.1.0	7			
