Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
joeldruark/en_ust_ezr_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v40	v2.1.16	2021-01-22T14:10:58.357Z	3.0.1	7			
joeldruark/en_ust_gen_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-07-25T19:53:07.854Z	2.1.1	7			
joeldruark/en_ust_hab_book	2021-12-22T12:50:20.216Z	98	en		0			0				2019-11-18T17:46:15.795Z	2.1.1	7			
joeldruark/en_ust_hag_book	2021-12-22T12:50:20.216Z	97	en		0			0				2020-04-19T01:22:29.593Z	3.0.0	7			
joeldruark/en_ust_isa_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-19T01:28:41.356Z	3.0.0	7			
joeldruark/en_ust_jdg_book	2021-12-22T12:50:20.216Z	97	en		0	en		0				2019-06-12T21:38:31.827Z	2.1.1	7			
joeldruark/en_ust_jer_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-19T01:31:33.727Z	3.0.0	7			
joeldruark/en_ust_job_book	2021-12-22T12:50:20.216Z	1	en		0			0				2020-04-19T01:27:23.075Z	2.1.1	7			
joeldruark/en_ust_jol_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v28	v2.1.12	2020-04-19T01:19:01.021Z	3.0.0	7			
joeldruark/en_ust_jon_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0			0	en			2020-03-03T14:19:12.007Z	2.1.1	7			
joeldruark/en_ust_jos_book	2021-12-22T12:50:20.216Z	97	en		0	en		0	en	v28	v2.1.12	2019-05-01T21:23:21.766Z	2.1.1	7			
joeldruark/en_ust_lam_book	2021-12-22T12:50:20.216Z	2	en	v2.1.14	0	hi		0				2020-04-19T01:26:19.660Z	3.0.0	7			
joeldruark/en_ust_lev_book	2021-12-22T12:50:20.216Z	96	en		0			0				2019-08-13T16:23:54.774Z	2.1.1	7			
joeldruark/en_ust_mal_book	2021-12-22T12:50:20.216Z	4	en		0	hi		0				2020-04-19T01:17:47.822Z	3.0.0	7			
joeldruark/en_ust_mic_book	2021-12-22T12:50:20.216Z	100	en		0	hi		0				2020-04-15T20:52:27.719Z	3.0.0	7			
joeldruark/en_ust_nam_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:20:03.108Z	3.0.0	7			
joeldruark/en_ust_neh_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-09-19T01:03:21.253Z	3.0.0	7			
joeldruark/en_ust_num_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-09-04T13:50:47.341Z	2.1.1	7			
joeldruark/en_ust_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.12	0			0	en	v28	v2.1.12	2020-04-16T23:47:19.798Z	2.1.2	7			
joeldruark/en_ust_pro_book	2021-12-22T12:50:20.216Z	1	en		0			0				2019-11-20T22:36:49.971Z	3.0.0	7			
joeldruark/en_ust_psa_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-03-09T22:45:31.109Z	3.0.0	7			
joeldruark/en_ust_rut_book	2021-12-22T12:50:20.216Z	100	en	v2.1.11	0			0	en			2020-03-03T14:22:39.387Z	2.1.1	7			
joeldruark/en_ust_sng_book	2021-12-22T12:50:20.216Z	100	en		0	hi		0				2020-04-19T01:25:18.923Z	3.0.0	7			
joeldruark/en_ust_zec_book	2021-12-22T12:50:20.216Z	1	en		0	hi		0				2020-04-09T05:52:24.782Z	3.0.0	7			
joeldruark/en_ust_zep_book	2021-12-22T12:50:20.216Z	2	en		0			0				2020-04-19T01:21:17.313Z	3.0.0	7			
JustinBoothby/en_ult_jos_book	2021-12-22T12:50:20.216Z	14			0			0				2019-04-26T21:43:16.451Z		7			
katalakay/en_ult_1ki_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	en	v2.1.11	0				2019-09-25T17:59:35.038Z	3.0.0	7			
katalakay/en_ult_1sa_book	2021-12-22T12:50:20.216Z	98	en	v2.1.14	0	hi		0				2021-01-13T13:20:47.492Z	3.0.0	7			
katalakay/en_ult_deu_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2019-10-17T15:13:14.836Z	3.0.0	7			
katalakay/en_ult_exo_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-07-18T12:51:05.291Z	2.1.0	7			
katalakay/en_ult_ezk_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2020-10-27T19:32:27.945Z	3.0.0	7			
katalakay/en_ult_ezr_book	2021-12-22T12:50:20.216Z	10			0			0				2019-04-26T21:45:55.966Z		7			
katalakay/en_ult_gen_book	2021-12-22T12:50:20.216Z	67	en		0			0				2019-07-18T12:50:19.620Z	2.1.0	7			
katalakay/en_ult_isa_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0	hi		0				2019-09-19T18:18:45.983Z	3.0.0	7			
katalakay/en_ult_jer_book		98	en	v2.1.15	0	hi		0				2021-11-16T01:54:11.864Z	3.0.1	7			
katalakay/en_ult_job_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2020-10-05T20:13:51.522Z	3.0.0	7			
katalakay/en_ult_psa_book	2021-12-22T12:50:20.216Z	26	en	v2.1.14	0	hi		0				2021-08-17T21:06:30.427Z	3.0.0	7			
katalakay/en_ult_zec_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2019-08-21T00:14:06.416Z	3.0.0	7			
katalakay/en_ust_1co_book	2021-12-22T12:50:20.216Z	99			0			0				2018-07-31T12:46:13.738Z		6			
katalakay/en_ust_1ki_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0	en		0				2019-06-18T20:22:34.679Z	3.0.0	7			
katalakay/en_ust_1pe_book	2021-12-22T12:50:20.216Z	100			0			0				2018-08-09T19:33:38.275Z		7			
katalakay/en_ust_1th_book	2021-12-22T12:50:20.216Z	99			0			0				2018-07-23T12:27:54.669Z		6			
katalakay/en_ust_1ti_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-14T20:18:50.883Z		6			
katalakay/en_ust_2co_book	2021-12-22T12:50:20.216Z	100			0			0				2018-10-16T01:58:02.061Z		6			
katalakay/en_ust_2jn_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-31T13:38:25.654Z		7			
katalakay/en_ust_2ki_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0			0				2019-07-11T13:56:10.596Z	3.0.0	7			
katalakay/en_ust_2pe_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-27T15:50:06.067Z		7			
katalakay/en_ust_2th_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-23T12:28:46.141Z		6			
katalakay/en_ust_2ti_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-19T13:20:47.224Z		6			
katalakay/en_ust_3jn_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-31T13:38:59.829Z		7			
katalakay/en_ust_act_book	2021-12-22T12:50:20.216Z	99			0			0				2018-08-21T02:04:21.274Z		7			
katalakay/en_ust_col_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-25T13:08:02.422Z		7			
katalakay/en_ust_deu_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-09-25T01:06:47.493Z	2.0.0	7			
katalakay/en_ust_exo_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-08-05T14:16:59.675Z	2.0.0	7			
katalakay/en_ust_ezk_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-19T01:29:58.169Z	2.1.0	7			
katalakay/en_ust_ezr_book	2021-12-22T12:50:20.216Z	100			0			0				2019-05-01T21:12:26.890Z		7			
katalakay/en_ust_gal_book	2021-12-22T12:50:20.216Z	99			0			0				2018-07-26T15:45:38.472Z		7			
katalakay/en_ust_gen_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-07-25T19:53:07.854Z	2.1.0	7			
katalakay/en_ust_hab_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-18T17:46:15.795Z	2.0.0	7			
katalakay/en_ust_hag_book	2021-12-22T12:50:20.216Z	97	en		0			0				2020-04-19T01:22:29.593Z	2.1.0	7			
katalakay/en_ust_heb_book	2021-12-22T12:50:20.216Z	99			0			0				2018-10-16T01:58:42.466Z		6			
katalakay/en_ust_isa_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:28:41.356Z	2.1.0	7			
katalakay/en_ust_jas_book	2021-12-22T12:50:20.216Z	100			0			0				2018-10-16T01:57:04.381Z		7			
katalakay/en_ust_jer_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-19T01:31:33.727Z	2.1.0	7			
katalakay/en_ust_job_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:27:23.075Z	2.1.0	7			
katalakay/en_ust_jol_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v28	v2.1.12	2020-04-19T01:19:01.021Z	2.1.0	7			
katalakay/en_ust_jos_book	2021-12-22T12:50:20.216Z	100			0			0				2019-05-01T21:23:21.766Z		7			
katalakay/en_ust_jud_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-25T20:43:23.945Z		7			
katalakay/en_ust_lam_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:26:19.660Z	2.1.0	7			
katalakay/en_ust_lev_book	2021-12-22T12:50:20.216Z	97	en		0			0				2019-08-13T16:23:54.774Z	2.0.0	7			
katalakay/en_ust_luk_book	2021-12-22T12:50:20.216Z	99			0			0				2018-08-20T20:19:05.636Z		7			
katalakay/en_ust_mal_book	2021-12-22T12:50:20.216Z	100	en		0	hi		0				2020-04-19T01:17:47.822Z	2.1.0	7			
katalakay/en_ust_mat_book	2021-12-22T12:50:20.216Z	99			0			0				2018-09-04T06:14:05.049Z		7			
katalakay/en_ust_mic_book	2021-12-22T12:50:20.216Z	100	en		0	hi		0				2020-04-15T20:52:27.719Z	2.1.0	7			
katalakay/en_ust_nam_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:20:03.108Z	2.1.0	7			
katalakay/en_ust_num_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-09-04T13:50:47.341Z	2.0.0	7			
katalakay/en_ust_php_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-22T01:13:06.414Z		7			
katalakay/en_ust_pro_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-20T22:36:49.971Z	2.0.0	7			
katalakay/en_ust_psa_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-03-09T22:45:31.109Z	2.1.0	7			
katalakay/en_ust_rev_book	2021-12-22T12:50:20.216Z	99			0			0				2018-08-13T21:56:29.142Z		7			
katalakay/en_ust_rom_book	2021-12-22T12:50:20.216Z	99			0			0				2018-07-31T16:21:40.549Z		7			
katalakay/en_ust_sng_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:25:18.923Z	2.1.0	7			
katalakay/en_ust_zec_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-09T05:52:24.782Z	2.1.0	7			
katalakay/en_ust_zep_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-04-19T01:21:17.313Z	2.1.0	7			
kiranjagdhane17/en_ult_eph_book	2021-12-22T12:50:20.216Z	99	en	v0.14	0			0				2021-08-11T06:47:29.133Z	3.0.1	7			
klnickell/en_ust_1co_book	2021-12-22T12:50:20.216Z	22			0			0				2018-07-31T12:46:13.738Z		6			
klnickell/en_ust_2co_book	2021-12-22T12:50:20.216Z	16			0			0				2018-10-16T01:58:02.061Z		6			
klnickell/en_ust_phm_book	2021-12-22T12:50:20.216Z	96			0			0				2018-07-25T12:26:42.888Z		6			
klnickell/en_ust_rev_book	2021-12-22T12:50:20.216Z	98			0			0				2018-08-13T21:56:29.142Z		7			
laurag/en_ult_2sa_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0			0				2019-07-18T12:52:38.179Z	3.0.0	7			
laurag/en_ult_jer_book	2021-12-22T12:50:20.216Z	37	en	v2.1.17	0	hi		0				2020-10-09T01:51:00.466Z	3.0.1	7			
laurag/en_ust_gen_book	2021-12-22T12:50:20.216Z	22	en		0			0				2019-07-25T19:53:07.854Z	2.1.0	7			
lrsallee/en_ult_1co_book	2021-12-22T12:50:20.216Z	100	en	v0.22	42	en	v0.22	0				2021-10-13T20:03:16.269Z	3.0.1	7			
lrsallee/en_ult_1pe_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-13T14:57:00.230Z	3.0.1	7			
lrsallee/en_ult_2pe_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-17T21:11:03.826Z	3.0.1	7			
lrsallee/en_ult_act_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-17T13:09:36.384Z	3.0.1	7			
lrsallee/en_ult_gal_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-18T18:46:37.589Z	3.0.1	7			
lrsallee/en_ult_jhn_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0				2021-11-09T19:56:17.144Z	3.0.1	7			
lrsallee/en_ult_jud_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-18T15:15:52.685Z	3.0.1	7			
lrsallee/en_ult_luk_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0				2021-09-29T13:42:29.282Z	3.0.1	7			
lrsallee/en_ult_rom_book	2021-12-22T12:50:20.216Z	100	en	v0.22	0			0				2021-09-10T14:13:15.383Z	3.0.1	7			
lrsallee/en_ust_1ch_book	2021-12-22T12:50:20.216Z	4	en		0	hi		0				2021-07-20T19:45:38.799Z	3.0.1	7			
lrsallee/en_ust_1pe_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-07-20T19:35:26.977Z	3.0.1	7			
lrsallee/en_ust_1sa_book	2021-12-22T12:50:20.216Z	1	en	v2.1.17	0	hi		0				2021-07-20T19:37:42.073Z	3.0.1	7			
lrsallee/en_ust_2pe_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-08-30T14:55:10.101Z	3.0.1	7			
lrsallee/en_ust_col_book	2021-12-22T12:50:20.216Z	18	en		0			0				2021-09-29T21:05:37.472Z	3.0.1	7			
lrsallee/en_ust_gal_book	2021-12-22T12:50:20.216Z	15	en		0			0				2021-07-20T19:41:34.711Z	3.0.1	7			
lrsallee/en_ust_jhn_book	2021-12-22T12:50:20.216Z	97	en		0			0				2021-11-09T19:55:27.359Z	3.0.1	7			
lrsallee/en_ust_jos_book	2021-12-22T12:50:20.216Z	97	en		0			0	en	v44	v2.1.17	2021-07-20T19:44:12.764Z	3.0.1	7			
lrsallee/en_ust_jud_book	2021-12-22T12:50:20.216Z	23	en		0			0				2021-07-20T19:43:16.818Z	3.0.1	7			
lrsallee/en_ust_luk_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0				2021-09-29T13:49:14.822Z	3.0.1	7			
lrsallee/en_ust_phm_book	2021-12-22T12:50:20.216Z	100	en	v0.22	0	en	v0.14	0	en	v33	v0.14	2021-06-28T17:30:11.448Z	3.0.1	7			
lrsallee/en_ust_php_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			0				2021-08-20T14:46:20.753Z	3.0.1	7			
man_vgm/en_vts_exo_book	2021-12-22T12:50:20.216Z	92	en	v2.1.15	0	hi		0				2020-11-24T09:01:07.856Z	3.0.1	7			
manny_colon/en_ooo_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.2.0	7			
manny_colon/en_qqq_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.2.0	7			
manny_colon/en_ust_act_book	2021-12-22T12:50:20.216Z	99	en	v0.14	0			0				2021-06-18T15:40:12.043Z	3.0.1	7			
manny_colon/en_xxx_jos_book	2021-12-22T12:50:20.216Z	97	en		0			0	en	v44	v2.1.17	2021-07-20T19:44:12.764Z	3.0.1	7			
manny_colon/en_zzz_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v26	v0.12	2020-03-03T19:46:49.595Z	2.1.1	7			
MattCarlton/en_ult_gen_book	2021-12-22T12:50:20.216Z	73	en	v2.1.15	0	hi	v2.1.15	0				2021-03-09T21:47:43.491Z	3.0.1	7			
MattCarlton/en_ust_gen_book		99	en	v2.1.15	0	hi	v2.1.15	0				2019-07-25T19:53:07.854Z	3.0.1	7			
MattCarlton/old_en_ult_gen_book	2021-12-22T12:50:20.216Z	0	en	v2.1.15	0			0				2021-03-09T21:47:43.491Z	3.0.1	7			
MattCarlton/old_en_ust_gen_book	2021-12-22T12:50:20.216Z	0	en	v2.1.15	0			0				2019-07-25T19:53:07.854Z	3.0.1	7			
mtijerina/en_ult_est_book	2021-12-22T12:50:20.216Z	100	en		0	en		0				2019-06-13T14:55:37.748Z	2.0.0	7			
mtijerina/en_ult_exo_book	2021-12-22T12:50:20.216Z	43	en		0			0				2019-07-18T12:51:05.291Z	2.0.0	7			
mtijerina/en_ult_neh_book	2021-12-22T12:50:20.216Z	100			0			0				2019-04-26T21:47:08.489Z	1.1.4	7			
photonomad0/en_abcd_act_book	2021-12-22T12:50:20.216Z	99			0			0				2018-08-21T20:12:11.646Z		6			
photonomad0/en_algn_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_mine_1ti_book	2021-12-22T12:50:20.216Z	5			0			0				2018-07-10T14:31:26.145Z		6			
photonomad0/en_mine_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-10T13:43:12.594Z		5			
photonomad0/en_tst_jhn_book	2021-12-22T12:50:20.216Z	0	en	v0.21	0			0				2021-09-07T17:37:43.619Z	3.1.0	7			
photonomad0/en_tstg_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_tsth_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_ulb_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-10T13:43:12.594Z		5			
photonomad0/en_ult_1ki_book	2021-12-22T12:50:20.216Z	30	en		0			0				2019-09-25T17:59:35.038Z	2.0.0	7			
photonomad0/en_ult_1pe_book	2021-12-22T12:50:20.216Z	99			0			0				2018-06-20T16:23:42.037Z		6			
photonomad0/en_ust_gal_book	2021-12-22T12:50:20.216Z	16	en	v0.21	0	en	v0.22	0				2021-07-20T19:41:34.711Z	3.1.0	7			
photonomad0/en_ust_luk_book	2021-12-22T12:50:20.216Z	99			0			0				2019-06-25T21:01:23.436Z	1.1.4	7			
photonomad0/en_ust_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2019-07-08T14:18:07.017Z	1.1.4	7			
photonomad0/en_zzz_1co_book	2021-12-22T12:50:20.216Z	0			0			0				2018-11-29T21:58:49.361Z		7			
photonomad0/en_zzzz_gal_book	2021-12-22T12:50:20.216Z	100			0			0				2018-05-15T20:17:32.393Z		7			
photonomad1/en_edit_phm_book	2021-12-22T12:50:20.216Z	73	en	v0.12	7	en	v0.12	20	en	v32	v0.13	2019-07-18T17:27:45.693Z	3.0.0	7	unmatched tn checks found, 		
photonomad1/en_prct_tit_book	2021-12-22T12:50:20.216Z	4	en		59			0	en			2018-03-15T21:51:47.555Z	2.1.0	7	duplicate tw selections found, 		
photonomad1/en_reg_exo_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-12-04T11:52:18.012Z	2.1.0	7			
photonomad1/en_tst_jhn_book	2021-12-22T12:50:20.216Z	0	en	v0.21	0			0				2021-09-07T17:37:43.619Z	3.1.0	7			
photonomad1/en_ult1_rut_book	2021-12-22T12:50:20.216Z	96	en		96	en		46	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
photonomad1/en_ult_1ki_book	2021-12-22T12:50:20.216Z	30	en		0			0				2019-09-25T17:59:35.038Z	2.0.0	7			
photonomad1/en_ult_1ti_book	2021-12-22T12:50:20.216Z	100	en	v0.15	67	en	v0.14	73	en	v49	v0.21	2020-09-19T15:28:31.027Z	3.0.2	7			
photonomad1/en_ult_3jn_book	2021-12-22T12:50:20.216Z	100	en		100	en		72	en			2019-08-01T15:14:39.307Z	2.2.0	7			
photonomad1/en_ult_est_book	2021-12-22T12:50:20.216Z															Empty Repo: photonomad1/en_ult_est_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/photonomad1/en_ult_est_book/archive/master.zip: Download did not succeed, code 404	
photonomad1/en_ult_jon_book	2021-12-22T12:50:20.216Z	100	en		88	en		75	en			2019-06-13T15:08:30.339Z	2.0.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ult_neh_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0	en		0	en	v28	v2.1.12	2019-04-26T21:47:08.489Z	2.2.0	7			
photonomad1/en_ult_rut_book	2021-12-22T12:50:20.216Z	100	en		84	en		40	en			2019-06-11T19:35:14.527Z	2.0.0	7	unmatched tn checks found, 		
photonomad1/en_ultx_rut_book	2021-12-22T12:50:20.216Z															Empty Repo: photonomad1/en_ultx_rut_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/photonomad1/en_ultx_rut_book/archive/master.zip: Download did not succeed, code 404	
photonomad1/en_ultz_jon_book	2021-12-22T12:50:20.216Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ultz_rut_book	2021-12-22T12:50:20.216Z	96	en		96	en		46	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
photonomad1/en_ulzt_jon_book	2021-12-22T12:50:20.216Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ulzz_jon_book	2021-12-22T12:50:20.216Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ust_jon_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2019-06-26T13:22:29.928Z	2.0.0	7			
photonomad1/en_wata_mat_book	2021-12-22T12:50:20.216Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_wats_mat_book	2021-12-22T12:50:20.216Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_watz_mat_book	2021-12-22T12:50:20.216Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_zzz_jhn_book	2021-12-22T12:50:20.216Z	99	en		0	en		0	en			2019-11-19T12:42:25.253Z	2.1.0	7			
photonomad1/en_zzz_mat_book	2021-12-22T12:50:20.216Z	0	en		0			0	en			2020-04-23T20:48:33.946Z	2.2.0	7			
pjoakes/200303_en_ult_jon_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-13T15:08:30.339Z	2.1.0	7			
pjoakes/en_udb_1th_book	2021-12-22T12:50:20.216Z	81			0			0				2017-12-07T15:41:28.055Z		7			
pjoakes/en_ult_2ti_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-02-12T22:05:52.005Z	3.0.1	7			
pjoakes/en_ult_3jn_book	2021-12-22T12:50:20.216Z	94	en		98	en		100	en			2020-01-29T20:11:02.320Z	2.1.0	7			
pjoakes/en_ult_col_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-15T18:40:42.051Z		6			
pjoakes/en_ult_eph_book	2021-12-22T12:50:20.216Z	98			0			0				2018-05-31T19:50:41.525Z		6			
pjoakes/en_ult_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-10-21T13:57:47.853Z	3.0.0	7			
pjoakes/en_ult_ezr_book	2021-12-22T12:50:20.216Z	99	en	v2.1.20	0			0	en	v47	v2.1.20	2021-06-22T17:04:17.620Z	3.0.1	7			
pjoakes/en_ult_jon_book	2021-12-22T12:50:20.216Z	100	en		54	en		61	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
pjoakes/en_ult_jud_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-16T15:52:25.379Z		6			
pjoakes/en_ult_mrk_book	2021-12-22T12:50:20.216Z	100			0			0				2019-04-10T20:18:07.796Z		7			
pjoakes/en_ult_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.17	0			0	en	v44	v2.1.17	2021-03-29T14:37:24.384Z	3.0.1	7			
pjoakes/en_ult_rut_book	2021-12-22T12:50:20.216Z	100	en		84	en		33	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
pjoakes/en_ult_tit_book	2021-12-22T12:50:20.216Z	100	en	v0.12	0	en	v0.12	0	en	v28	v0.12	2017-10-22T17:24:10.826Z	2.1.2	7			
pjoakes/en_ust_1jn_book	2021-12-22T12:50:20.216Z	99	en	v0.20	0			0				2021-06-23T19:03:51.655Z	3.0.1	7			
pjoakes/en_ust_1ki_book	2021-12-22T12:50:20.216Z	2			0			0				2019-06-18T20:22:34.679Z	1.1.4	7			
pjoakes/en_ust_1ti_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2020-11-06T16:37:11.303Z	3.0.1	7			
pjoakes/en_ust_2jn_book	2021-12-22T12:50:20.216Z	100	en	v0.18	0			0				2021-03-30T20:59:59.953Z	3.0.1	7			
pjoakes/en_ust_2ki_book	2021-12-22T12:50:20.216Z	1			0			0				2019-07-11T13:56:10.596Z		7			
pjoakes/en_ust_2sa_book	2021-12-22T12:50:20.216Z	1	en		0			0				2019-10-16T22:07:16.880Z	2.0.0	7			
pjoakes/en_ust_2ti_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2020-12-18T15:38:08.411Z	3.0.1	7			
pjoakes/en_ust_3jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-01-29T20:13:47.657Z	2.1.0	7			
pjoakes/en_ust_col_book	2021-12-22T12:50:20.216Z	18			0			0				2018-07-25T13:08:02.422Z		5			
pjoakes/en_ust_dan_book	2021-12-22T12:50:20.216Z	1			0			0				2019-07-10T14:47:47.414Z		7			
pjoakes/en_ust_deu_book	2021-12-22T12:50:20.216Z	2	en		0			0				2019-09-25T01:06:47.493Z	2.0.0	7			
pjoakes/en_ust_eph_book	2021-12-22T12:50:20.216Z	99	en	v0.12	0	en		0	en	v30	v0.12	2020-04-30T16:05:28.509Z	2.1.2	7			
pjoakes/en_ust_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en		0	en	v30	v2.1.13	2020-06-16T22:28:31.281Z	3.0.0	7			
pjoakes/en_ust_exo_book	2021-12-22T12:50:20.216Z	1			0			0				2019-08-05T14:16:59.675Z	1.1.4	7			
pjoakes/en_ust_ezr_book	2021-12-22T12:50:20.216Z	100	en	v2.1.20	0			0	en	v45	v2.1.17	2021-04-07T15:26:36.578Z	3.0.1	7			
pjoakes/en_ust_ezr_old_book	2021-12-22T12:50:20.216Z	100			0			0				2019-05-01T21:12:26.890Z	1.1.4	7			
pjoakes/en_ust_gal_book	2021-12-22T12:50:20.216Z	15			0			0				2018-07-26T15:45:38.472Z		5			
pjoakes/en_ust_hab_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-11-18T17:46:15.795Z	2.0.0	7			
pjoakes/en_ust_hos_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-11-02T22:52:07.599Z	2.0.0	7			
